[0.000000] (-) TimerEvent: {}
[0.000273] (micro_ros_setup) JobQueued: {'identifier': 'micro_ros_setup', 'dependencies': OrderedDict()}
[0.653757] (micro_ros_setup) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/nuc01/zephyr_microros_pingpong/build/micro_ros_setup'], 'cwd': '/home/nuc01/zephyr_microros_pingpong/build/micro_ros_setup', 'env': OrderedDict([('GJS_DEBUG_TOPICS', 'JS ERROR;JS LOG'), ('LESSOPEN', '| /usr/bin/lesspipe %s'), ('LANGUAGE', 'en_SG:en'), ('USER', 'nuc01'), ('SSH_AGENT_PID', '1801'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/opt/ros/foxy/opt/yaml_cpp_vendor/lib:/opt/ros/foxy/opt/rviz_ogre_vendor/lib:/opt/ros/foxy/lib/x86_64-linux-gnu:/opt/ros/foxy/lib'), ('HOME', '/home/nuc01'), ('OLDPWD', '/home/nuc01'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('MANAGERPID', '1623'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('IM_CONFIG_PHASE', '1'), ('ROS_DISTRO', 'foxy'), ('LOGNAME', 'nuc01'), ('JOURNAL_STREAM', '8:49495'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'nuc01'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/home/nuc01/.local/bin:/home/nuc01/.local/bin:/opt/ros/foxy/bin:/home/nuc01/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/nuc01:@/tmp/.ICE-unix/1843,unix/nuc01:/tmp/.ICE-unix/1843'), ('INVOCATION_ID', '046e7642eeb847fe8a0baf1ec935035c'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/b6dc9edb_ac5f_43a7_8b3f_8f477cbb215b'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.97'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/opt/ros/foxy'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('GJS_DEBUG_OUTPUT', 'stderr'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/nuc01/zephyr_microros_pingpong/build/micro_ros_setup'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/foxy/lib/python3.8/site-packages'), ('COLCON', '1'), ('VTE_VERSION', '6003'), ('CMAKE_PREFIX_PATH', '/opt/ros/foxy')]), 'shell': False}
[0.658280] (micro_ros_setup) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.659462] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/ament_index/resource_index/package_run_dependencies/micro_ros_setup\n'}
[0.659712] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/ament_index/resource_index/parent_prefix_path/micro_ros_setup\n'}
[0.660057] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.sh\n'}
[0.660272] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.dsv\n'}
[0.660422] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/environment/path.sh\n'}
[0.660641] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/environment/path.dsv\n'}
[0.660738] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/local_setup.bash\n'}
[0.660815] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/local_setup.sh\n'}
[0.660949] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/local_setup.zsh\n'}
[0.661027] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/local_setup.dsv\n'}
[0.661419] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/package.dsv\n'}
[0.661528] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/ament_index/resource_index/packages/micro_ros_setup\n'}
[0.661632] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig.cmake\n'}
[0.661746] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig-version.cmake\n'}
[0.661815] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/share/micro_ros_setup/package.xml\n'}
[0.661882] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config\n'}
[0.661948] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr\n'}
[0.679027] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/list_apps.sh\n'}
[0.679273] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic\n'}
[0.679677] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/configure.sh\n'}
[0.680096] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/build.sh\n'}
[0.680231] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/flash.sh\n'}
[0.680303] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/client_uros_packages.repos\n'}
[0.680372] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/supported_platforms\n'}
[0.680440] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/board.repos\n'}
[0.680505] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/client-colcon.meta\n'}
[0.680571] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/create.sh\n'}
[0.680643] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/generic/package.xml\n'}
[0.680708] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/dev_ros2_packages.txt\n'}
[0.680771] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/zephyr/dev_uros_packages.repos\n'}
[0.680836] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/agent_ros2_packages.txt\n'}
[0.680900] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/client_ros2_packages.txt\n'}
[0.680965] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/utils.sh\n'}
[0.681029] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian\n'}
[0.687032] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic\n'}
[0.687356] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/configure.sh\n'}
[0.687523] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/build.sh\n'}
[0.687693] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/flash.sh\n'}
[0.687775] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/client_uros_packages.repos\n'}
[0.687860] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/supported_platforms\n'}
[0.687972] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/client-colcon.meta\n'}
[0.688047] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/generic/create.sh\n'}
[0.688154] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/dev_ros2_packages.txt\n'}
[0.688269] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/raspbian/dev_uros_packages.repos\n'}
[0.688479] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos\n'}
[0.688622] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21\n'}
[0.688717] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/configure.sh\n'}
[0.688783] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/build.sh\n'}
[0.688948] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/flash.sh\n'}
[0.689148] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/client_uros_packages.repos\n'}
[0.689223] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/board.repos\n'}
[0.689316] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/client-colcon.meta\n'}
[0.689386] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/create.sh\n'}
[0.689545] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/crazyflie21/package.xml\n'}
[0.689749] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg\n'}
[0.689902] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/configure.sh\n'}
[0.689974] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/build.sh\n'}
[0.690066] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/flash.sh\n'}
[0.690139] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/client_uros_packages.repos\n'}
[0.690300] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/board.repos\n'}
[0.690485] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/client-colcon.meta\n'}
[0.690559] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/create.sh\n'}
[0.690654] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/nucleo_f746zg/package.xml\n'}
[0.690722] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32\n'}
[0.690846] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/README.md\n'}
[0.691051] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/configure.sh\n'}
[0.691146] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/build.sh\n'}
[0.691222] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/flash.sh\n'}
[0.691303] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/client_uros_packages.repos\n'}
[0.691391] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/board.repos\n'}
[0.691593] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/client-colcon.meta\n'}
[0.691731] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/create.sh\n'}
[0.691800] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/esp32/package.xml\n'}
[0.691866] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/list_apps.sh\n'}
[0.691959] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/dev_ros2_packages.txt\n'}
[0.692032] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/dev_uros_packages.repos\n'}
[0.692212] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/olimex-stm32-e407\n'}
[0.692410] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/configure.sh\n'}
[0.692507] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/nuc01/zephyr_microros_pingpong/install/micro_ros_setup/./config/freertos/olimex-stm32-e407/build.sh\n'}
